ID,Name,Name_DE,Ing,Icon,Form,Type1,Type2,Generation,Hight,Gewicht,Pre_Evo,Post_Evo,Evo_Typ
433,Klingplim,Chingling,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/433.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/433.png,,Psychic,,4,0.2,0.6,,Chimecho,LevelUp
434,Skunkapuh,Stunky,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/434.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/434.png,,Poison,Dark,4,0.4,19.2,,Skuntank,LevelUp
435,Skuntank,Skuntank,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/435.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/435.png,,Poison,Dark,4,1,38,Stunky,,LevelUp
436,Bronzel,Bronzor,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/436.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/436.png,,Steel,Psychic,4,0.5,60.5,,Bronzong,LevelUp
437,Bronzong,Bronzong,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/437.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/437.png,,Steel,Psychic,4,1.3,187,Bronzor,,LevelUp
438,Mobai,Bonsly,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/438.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/438.png,,Rock,,4,0.5,15,,Sudowoodo,LevelUp
439,Pantimimi,Mime Jr.,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/439.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/439.png,,Psychic,Fairy,4,0.6,13,,Mr. Mime,LevelUp
440,Wonneira,Happiny,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/440.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/440.png,,Normal,,4,0.6,24.4,,Chansey,LevelUp
441,Plaudagei,Chatot,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/441.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/441.png,,Normal,Flying,4,0.5,1.9,,,LevelUp
442,Kryppuk,Spiritomb,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/442.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/442.png,,Ghost,Dark,4,1,108,,,LevelUp
443,Kaumalat,Gible,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/443.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/443.png,,Dragon,Ground,4,0.7,20.5,,Gabite,LevelUp
444,Knarksel,Gabite,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/444.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/444.png,,Dragon,Ground,4,1.4,56,Gible,Garchomp,LevelUp
445,Knakrack,Garchomp,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/445.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/445.png,,Dragon,Ground,4,1.9,95,Gabite,,LevelUp
446,Mampfaxo,Munchlax,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/446.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/446.png,,Normal,,4,0.6,105,,Snorlax,LevelUp
447,Riolu,Riolu,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/447.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/447.png,,Fighting,,4,0.7,20.2,,Lucario,LevelUp
448,Lucario,Lucario,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/448.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/448.png,,Fighting,Steel,4,1.2,54,Riolu,,levelFriendship
449,Hippopotas,Hippopotas,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/449.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/449.png,,Ground,,4,0.8,49.5,,Hippowdon,LevelUp
450,Hippoterus,Hippowdon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/450.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/450.png,,Ground,,4,2,300,Hippopotas,,LevelUp
451,Pionskora,Skorupi,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/451.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/451.png,,Poison,Bug,4,0.8,12,,Drapion,LevelUp
452,Piondragi,Drapion,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/452.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/452.png,,Poison,Dark,4,1.3,61.5,Skorupi,,LevelUp
453,Glibunkel,Croagunk,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/453.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/453.png,,Poison,Fighting,4,0.7,23,,Toxicroak,LevelUp
454,Toxiquak,Toxicroak,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/454.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/454.png,,Poison,Fighting,4,1.3,44.4,Croagunk,,LevelUp
455,Venuflibis,Carnivine,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/455.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/455.png,,Grass,,4,1.4,27,,,LevelUp
456,Finneon,Finneon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/456.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/456.png,,Water,,4,0.4,7,,Lumineon,LevelUp
457,Lumineon,Lumineon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/457.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/457.png,,Water,,4,1.2,24,Finneon,,LevelUp
458,Mantirps,Mantyke,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/458.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/458.png,,Water,Flying,4,1,65,,Mantine,LevelUp
459,Shnebedeck,Snover,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/459.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/459.png,,Grass,Ice,4,1,50.5,,Abomasnow,LevelUp
460,Rexblisar,Abomasnow,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/460.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/460.png,,Grass,Ice,4,2.2,135.5,Snover,,LevelUp
461,Snibunna,Weavile,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/461.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/461.png,,Dark,Ice,4,1.1,34,Sneasel,,levelHold
462,Magnezone,Magnezone,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/462.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/462.png,,Electric,Steel,4,1.2,180,Magneton,,useItem
463,Schlurplek,Lickilicky,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/463.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/463.png,,Normal,,4,1.7,140,Lickitung,,levelMove
464,Rihornior,Rhyperior,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/464.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/464.png,,Ground,Rock,4,2.4,282.8,Rhydon,,trade
465,Tangoloss,Tangrowth,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/465.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/465.png,,Grass,,4,2,128.6,Tangela,,levelMove
466,Elevoltek,Electivire,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/466.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/466.png,,Electric,,4,1.8,138.6,Electabuzz,,trade
467,Magbrant,Magmortar,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/467.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/467.png,,Fire,,4,1.6,68,Magmar,,trade
468,Togekiss,Togekiss,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/468.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/468.png,,Fairy,Flying,4,1.5,38,Togetic,,useItem
469,Yanmega,Yanmega,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/469.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/469.png,,Bug,Flying,4,1.9,51.5,Yanma,,levelMove
470,Folipurba,Leafeon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/470.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/470.png,,Grass,,4,1,25.5,Eevee,,useItem
471,Glaziola,Glaceon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/471.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/471.png,,Ice,,4,0.8,25.9,Eevee,,useItem
472,Skorgro,Gliscor,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/472.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/472.png,,Ground,Flying,4,2,42.5,Gligar,,levelHold
473,Mamutel,Mamoswine,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/473.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/473.png,,Ice,Ground,4,2.5,291,Piloswine,,levelMove
474,Porygon-Z,Porygon-Z,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/474.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/474.png,,Normal,,4,0.9,34,Porygon2,,trade
475,Galagladi,Gallade,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/475.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/475.png,,Psychic,Fighting,4,1.6,52,Kirlia,,useItem
476,Voluminas,Probopass,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/476.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/476.png,,Rock,Steel,4,1.4,340,Nosepass,,levelExtra
477,Zwirrfinst,Dusknoir,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/477.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/477.png,,Ghost,,4,2.2,106.6,Dusclops,,trade
478,Frosdedje,Froslass,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/478.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/478.png,,Ice,Ghost,4,1.3,26.6,Snorunt,,useItem
479,Rotom,Rotom,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/479.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/479.png,,Electric,Ghost,4,0.3,0.3,,,LevelUp
479,Rotom,Rotom,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/479.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/479.png,Heat Rotom,Electric,Fire,4,0.3,0.3,,,LevelUp
479,Rotom,Rotom,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/479.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/479.png,Wash Rotom,Electric,Water,4,0.3,0.3,,,LevelUp
479,Rotom,Rotom,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/479.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/479.png,Frost Rotom,Electric,Ice,4,0.3,0.3,,,LevelUp
479,Rotom,Rotom,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/479.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/479.png,Fan Rotom,Electric,Flying,4,0.3,0.3,,,LevelUp
479,Rotom,Rotom,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/479.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/479.png,Mow Rotom,Electric,Grass,4,0.3,0.3,,,LevelUp
480,Selfe,Uxie,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/480.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/480.png,,Psychic,,4,0.3,0.3,,,LevelUp
481,Vesprit,Mesprit,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/481.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/481.png,,Psychic,,4,0.3,0.3,,,LevelUp
482,Tobutz,Azelf,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/482.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/482.png,,Psychic,,4,0.3,0.3,,,LevelUp
483,Dialga,Dialga,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/483.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/483.png,,Steel,Dragon,4,5.4,683,,,LevelUp
484,Palkia,Palkia,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/484.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/484.png,,Water,Dragon,4,4.2,336,,,LevelUp
485,Heatran,Heatran,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/485.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/485.png,,Fire,Steel,4,1.7,430,,,LevelUp
486,Regigigas,Regigigas,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/486.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/486.png,,Normal,,4,3.7,420,,,LevelUp
487,Giratina,Giratina,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/487.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/487.png,Altered Forme,Ghost,Dragon,4,4.5,750,,,LevelUp
487,Giratina,Giratina,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/487.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/487.png,Origin Forme,Ghost,Dragon,4,4.5,750,,,LevelUp
488,Cresselia,Cresselia,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/488.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/488.png,,Psychic,,4,1.5,85.6,,,LevelUp
489,Phione,Phione,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/489.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/489.png,,Water,,4,0.4,3.1,,,LevelUp
490,Manaphy,Manaphy,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/490.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/490.png,,Water,,4,0.3,1.4,,,LevelUp
491,Darkrai,Darkrai,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/491.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/491.png,,Dark,,4,1.5,50.5,,,LevelUp
492,Shaymin,Shaymin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/492.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/492.png,Land Forme,Grass,,4,0.2,2.1,,,LevelUp
492,Shaymin,Shaymin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/492.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/492.png,Sky Forme,Grass,Flying,4,0.2,2.1,,,LevelUp
493,Arceus,Arceus,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/493.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/493.png,,Normal,,4,3.2,320,,,LevelUp
494,Victini,Victini,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/494.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/494.png,,Psychic,Fire,5,0.4,4,,,LevelUp
495,Serpifeu,Snivy,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/495.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/495.png,,Grass,,5,0.6,8.1,,Servine,LevelUp
496,Efoserp,Servine,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/496.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/496.png,,Grass,,5,0.8,16,Snivy,Serperior,LevelUp
497,Serpiroyal,Serperior,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/497.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/497.png,,Grass,,5,3.3,63,Servine,,LevelUp
498,Floink,Tepig,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/498.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/498.png,,Fire,,5,0.5,9.9,,Pignite,LevelUp
499,Ferkokel,Pignite,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/499.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/499.png,,Fire,Fighting,5,1,55.5,Tepig,Emboar,LevelUp
500,Flambirex,Emboar,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/500.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/500.png,,Fire,Fighting,5,1.6,150,Pignite,,LevelUp
501,Ottaro,Oshawott,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/501.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/501.png,,Water,,5,0.5,5.9,,Dewott,LevelUp
502,Zwottronin,Dewott,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/502.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/502.png,,Water,,5,0.8,24.5,Oshawott,Samurott,LevelUp
503,Admurai,Samurott,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/503.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/503.png,,Water,,5,1.5,94.6,Dewott,,LevelUp
504,Nagelotz,Patrat,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/504.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/504.png,,Normal,,5,0.5,11.6,,Watchog,LevelUp
505,Kukmarda,Watchog,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/505.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/505.png,,Normal,,5,1.1,27,Patrat,,LevelUp
506,Yorkleff,Lillipup,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/506.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/506.png,,Normal,,5,0.4,4.1,,Herdier,LevelUp
507,Terribark,Herdier,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/507.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/507.png,,Normal,,5,0.9,14.7,Lillipup,Stoutland,LevelUp
508,Bissbark,Stoutland,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/508.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/508.png,,Normal,,5,1.2,61,Herdier,,LevelUp
509,Felilou,Purrloin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/509.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/509.png,,Dark,,5,0.4,10.1,,Liepard,LevelUp
510,Kleoparda,Liepard,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/510.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/510.png,,Dark,,5,1.1,37.5,Purrloin,,LevelUp
511,Vegimak,Pansage,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/511.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/511.png,,Grass,,5,0.6,10.5,,Simisage,LevelUp
512,Vegichita,Simisage,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/512.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/512.png,,Grass,,5,1.1,30.5,Pansage,,useItem
513,Grillmak,Pansear,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/513.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/513.png,,Fire,,5,0.6,11,,Simisear,LevelUp
514,Grillchita,Simisear,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/514.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/514.png,,Fire,,5,1,28,Pansear,,useItem
515,Sodamak,Panpour,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/515.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/515.png,,Water,,5,0.6,13.5,,Simipour,LevelUp
516,Sodachita,Simipour,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/516.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/516.png,,Water,,5,1,29,Panpour,,useItem
517,Somniam,Munna,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/517.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/517.png,,Psychic,,5,0.6,23.3,,Musharna,LevelUp
518,Somnivora,Musharna,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/518.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/518.png,,Psychic,,5,1.1,60.5,Munna,,useItem
519,Dusselgurr,Pidove,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/519.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/519.png,,Normal,Flying,5,0.3,2.1,,Tranquill,LevelUp
520,Navitaub,Tranquill,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/520.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/520.png,,Normal,Flying,5,0.6,15,Pidove,Unfezant,LevelUp
521,Fasasnob,Unfezant,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/521.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/521.png,,Normal,Flying,5,1.2,29,Tranquill,,LevelUp
522,Elezeba,Blitzle,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/522.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/522.png,,Electric,,5,0.8,29.8,,Zebstrika,LevelUp
523,Zebritz,Zebstrika,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/523.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/523.png,,Electric,,5,1.6,79.5,Blitzle,,LevelUp
524,Kiesling,Roggenrola,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/524.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/524.png,,Rock,,5,0.4,18,,Boldore,LevelUp
525,Sedimantur,Boldore,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/525.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/525.png,,Rock,,5,0.9,102,Roggenrola,Gigalith,LevelUp
526,Brockoloss,Gigalith,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/526.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/526.png,,Rock,,5,1.7,260,Boldore,,trade
527,Fleknoil,Woobat,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/527.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/527.png,,Psychic,Flying,5,0.4,2.1,,Swoobat,LevelUp
528,Fletiamo,Swoobat,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/528.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/528.png,,Psychic,Flying,5,0.9,10.5,Woobat,,levelFriendship
529,Rotomurf,Drilbur,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/529.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/529.png,,Ground,,5,0.3,8.5,,Excadrill,LevelUp
530,Stalobor,Excadrill,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/530.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/530.png,,Ground,Steel,5,0.7,40.4,Drilbur,,LevelUp
531,Ohrdoch,Audino,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/531.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/531.png,,Normal,,5,1.1,31,,,LevelUp
532,Praktibalk,Timburr,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/532.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/532.png,,Fighting,,5,0.6,12.5,,Gurdurr,LevelUp
